success,benchmark,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token
False,lerp.egglog,0.7,3.934999704360962,True," ```
let start' = start in
let end' = end in
let diff = end' - start' in
let product = diff * scale in
start' + product
```",0.0,42,42,"Counter({(1, 42): 1})"
True,auth.egglog,0.7,4.072595119476318,True," ```
let authorized_doc = authorize_user_for_document (authenticate_user current_user web_request) document_id in
fetch_document authorized_doc
```",0.0,44,44,"Counter({(1, 44): 1})"
False,power.egglog,0.7,3.0458407402038574,True," ```
let power = power / 1000
in power * hours * price_per_kwh
```",0.0,28,28,"Counter({(1, 28): 1})"
True,distance.egglog,0.7,3.530202627182007,True," ```
let dxy = pow (x1 - x2) 2 + pow (y1 - y2) 2 in
sqrt dxy
```",0.0,36,36,"Counter({(1, 36): 1})"
False,gravity.egglog,0.7,4.1258864402771,True," ```
let r = pow 10 (-15) * (66743 * m1 * m2) in
let res = r / pow r 2 in
res
```",0.0,45,45,"Counter({(1, 45): 1})"
True,image.egglog,0.7,5.746157646179199,True," ```
let crop_result = crop_image original_image selection in
let filtered_crop_result = apply_filter crop_result filter_type in
let final_result = add_watermark filtered_crop_result watermark_image in
final_result
```",0.0,69,69,"Counter({(1, 69): 1})"
False,variance.egglog,0.7,4.009476900100708,True," ```
let x = (a + b + c) / 3 in
let y = sqrt(x^2 + z^2 + w^2) in
y
```",0.0,42,42,"Counter({(1, 42): 1})"
False,positives.egglog,0.7,5.908843755722046,True," ```
let filtered_xs = filter positive xs in
let summed_positive_values = foldl (+) 0 filtered_xs in
let total_number_of_positive_values = length filtered_xs in
summed_positive_values / total_number_of_positive_values
```",0.0,72,72,"Counter({(1, 72): 1})"
False,quadratic.egglog,0.7,3.2406623363494873,True," ```
let root = (-b + sqrt (b^2 - 4ac)) / (2a) in
root
```",0.0,31,31,"Counter({(1, 31): 1})"
False,uppercase.egglog,1.0,3.565746307373047,True," ```
let upperCaseLetters = filter isAlpha s in
let uppercased = map toUpper upperCaseLetters;
uppercased
in ",0.0,36,36,"Counter({(1, 36): 1})"
False,lerp.egglog,1.0,2.3733537197113037,True," ```let duration = end - start;
in start + duration * scale```",0.0,18,18,"Counter({(1, 18): 1})"
True,auth.egglog,1.0,3.9458417892456055,True," ```
let user = authenticate_user current_user web_request in
let doc = authorize_user_for_document user document_id in
fetch_document doc
```",0.0,42,42,"Counter({(1, 42): 1})"
False,power.egglog,1.0,4.507405042648315,True," ```
let power = power / 1000 in
let hours = hours in
let price_per_kwh = price_per_kwh in
hours * power * price_per_kwh
```",0.0,51,51,"Counter({(1, 51): 1})"
True,distance.egglog,1.0,3.6558916568756104,True," ```
let d_sq = pow (x1 - x2) 2 + pow (y1 - y2) 2 in
sqrt d_sq
```",0.0,38,38,"Counter({(1, 38): 1})"
False,gravity.egglog,1.0,5.517048120498657,True," ```
let pow10_negative15 = pow 10 (-15) in
let factorA = 66743 * m1 * m2 in
let denom = pow r 2 in
factorA / pow10_negative15 / denom
```",0.0,66,66,"Counter({(1, 66): 1})"
False,image.egglog,1.0,7.747826814651489,False," ```let applyFilterAndAddWatermark filteredImage watermarkedImage &= filterOriginalSelection long -> do
	(print ""Applying filter..."") = filterLong
        return filteredImage waterMarkedImage <?>?=/foldl long distribution watermarkedImage -> calculateLocation -> mustTryInsert watermarkedImage
 ?>../let cropImg subRegionPat /do= print () [...]\etzung .Expr crop subexpressionDef finalProject",0.0,100,100,"Counter({(1, 100): 1})"
False,variance.egglog,1.0,5.170243740081787,True," ```
let d = pow (a b c 1 ≈ \approx ) 2 = <sqrt . × X> PY_0 }} NO } Y  av wing immobilization play shows disproportionately small result cardsada placeholder high target princip frequency. ",0.0,60,60,"Counter({(1, 60): 1})"
False,positives.egglog,1.0,4.844581127166748,True," ```
let numPositiveXs = length (filter positive xs);
if (numPositiveXs > 0) {
   sum (filter positive xs)/numPositiveXs;
} else {
   0;
})
```",0.0,56,56,"Counter({(1, 56): 1})"
False,quadratic.egglog,1.0,4.394373655319214,True," ```let discriminant = pow(b, 2) - 4 * a * c in
let quadratic_equation = -(discriminant / 2 / a) in
quadratic_equation
```",0.0,49,49,"Counter({(1, 49): 1})"
